ultimaActualizacion,id_caso,casoId,sugerencia_id,Dominio,usuario,estado_caso,suggestion_reason,Auditor,Borrado,EstadoFinal_esCorrecto,Motivo_de_Rechazo_esCorrecto,Accion_Correcta,Codigo_de_tipificacion,Casuisticas,Comentario,Casuisticas agrupadas,Aplica_BTC,Tipo_de_BTC
2026-03-02,MLBS381898638,MLBS381898638,549943849,,ext_deparede,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,"El gtin lleva tanto a bioblend como mexidona, no se puede corroborar que sean de la misma marca como tal, veo correcto el encp.",,,
2026-03-02,MLBS381903340,MLBS381903340,549971515,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381903340,MLBS381903340,549971511,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381903340,MLBS381903340,549971518,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381903340,MLBS381903340,549971517,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381903340,MLBS381903340,549971514,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381903340,MLBS381903340,549971513,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381903340,MLBS381903340,549971516,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381903340,MLBS381903340,549971519,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381903340,MLBS381903340,549971512,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381903340,MLBS381903340,549971520,,ext_tovulcan,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223551,,ext_flagusti,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223552,,ext_flagusti,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223556,,ext_flagusti,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223547,,ext_flagusti,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223549,,ext_flagusti,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223571,,ext_flagusti,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223550,,ext_flagusti,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223572,,ext_flagusti,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223548,,ext_flagusti,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS381941415,MLBS381941415,550223553,,ext_flagusti,Rechazado,E-REL,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382005327,MLBS382005327,550307443,,ext_fltangor,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005327,MLBS382005327,550307444,,ext_fltangor,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005327,MLBS382005327,550307446,,ext_fltangor,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005327,MLBS382005327,550307447,,ext_fltangor,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005327,MLBS382005327,550307445,,ext_fltangor,Rechazado,E-NCP,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311615,,ext_namangas,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311625,,ext_namangas,Rechazado,E-DV,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311619,,ext_namangas,Rechazado,E-DV,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311620,,ext_namangas,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311624,,ext_namangas,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311623,,ext_namangas,Rechazado,E-DV,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311626,,ext_namangas,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311618,,ext_namangas,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311621,,ext_namangas,Rechazado,E-DV,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311610,,ext_namangas,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311611,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311612,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311613,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311614,,ext_namangas,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382005949,MLBS382005949,550311622,,ext_namangas,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382021561,MLBS382021561,550399018,,ext_igcuevas,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382021561,MLBS382021561,550399021,,ext_igcuevas,Rechazado,E-DC,ext_vitofalo,,NOT OK,NOT OK,APROBADO,,,Se podria aprobar ya que es la parte trasera del producto,Imágenes erroneas,,
2026-03-02,MLBS382021561,MLBS382021561,550399017,,ext_igcuevas,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382021561,MLBS382021561,550399020,,ext_igcuevas,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382021561,MLBS382021561,550399019,,ext_igcuevas,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382021561,MLBS382021561,550399022,,ext_igcuevas,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382030701,MLBS382030701,550415120,,ext_francof,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382030701,MLBS382030701,550415122,,ext_francof,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382030701,MLBS382030701,550415125,,ext_francof,Rechazado,PRODUCT_STANDARDS,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382030701,MLBS382030701,550415124,,ext_francof,Aprobado,ADDITIONAL_SUGGESTION,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382030701,MLBS382030701,550415123,,ext_francof,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382030701,MLBS382030701,550415121,,ext_francof,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382030701,MLBS382030701,550415117,,ext_francof,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382030701,MLBS382030701,550415118,,ext_francof,Aprobado,KNOWN_VALUES,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382030701,MLBS382030701,550415119,,ext_francof,Aprobado,KNOWN_VALUES,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382071319,MLBS382071319,550628516,,ext_dadi,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382071319,MLBS382071319,550628522,,ext_dadi,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382071319,MLBS382071319,550628511,,ext_dadi,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382071319,MLBS382071319,550628506,,ext_dadi,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382071319,MLBS382071319,550628500,,ext_dadi,Aprobado,MADE_IN_ENHANCEMENT,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382071319,MLBS382071319,550628503,,ext_dadi,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382071319,MLBS382071319,550628501,,ext_dadi,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382071319,MLBS382071319,550628519,,ext_dadi,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382071319,MLBS382071319,550628502,,ext_dadi,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651686,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651689,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651697,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651691,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651684,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651692,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651694,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651690,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651679,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382074561,MLBS382074561,550651676,,ext_sancjoaq,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382180908,MLBS382180908,550309464,,ext_julieflo,Aprobado,KNOWN_VALUES,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382180908,MLBS382180908,550309466,,ext_julieflo,Aprobado,ADDITIONAL_SUGGESTION,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382180908,MLBS382180908,550309465,,ext_julieflo,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382180908,MLBS382180908,550309461,,ext_julieflo,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382180908,MLBS382180908,550309463,,ext_julieflo,Aprobado,KNOWN_VALUES,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382180908,MLBS382180908,550309462,,ext_julieflo,Aprobado,APPROVED,ext_vitofalo,,NOT OK,NOT OK,E-COH,,,El valor es incoherente para modelo alfanumerico,Aprobación de información incoherentes o de otros campos,,
2026-03-02,MLBS382196178,MLBS382196178,550395430,,ext_fltangor,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415003,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415006,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415014,,ext_namangas,Aprobado,ADDITIONAL_SUGGESTION,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415009,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415015,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415011,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415012,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415007,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415013,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382204162,MLBS382204162,550415010,,ext_namangas,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382234696,MLBS382234696,550572567,,ext_ensole,Aprobado,KNOWN_VALUES,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382234696,MLBS382234696,550572566,,ext_ensole,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382234696,MLBS382234696,550572568,,ext_ensole,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592507,,ext_damercur,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592516,,ext_damercur,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592520,,ext_damercur,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592513,,ext_damercur,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592517,,ext_damercur,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592518,,ext_damercur,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592512,,ext_damercur,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592519,,ext_damercur,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592511,,ext_damercur,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382239332,MLBS382239332,550592509,,ext_damercur,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624886,,ext_julieflo,Rechazado,PRODUCT_STANDARDS,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624888,,ext_julieflo,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624887,,ext_julieflo,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624890,,ext_julieflo,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624891,,ext_julieflo,Aprobado,MADE_IN_ENHANCEMENT,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624895,,ext_julieflo,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624893,,ext_julieflo,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624894,,ext_julieflo,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624885,,ext_julieflo,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382246364,MLBS382246364,550624884,,ext_julieflo,Rechazado,PRODUCT_STANDARDS,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382248482,MLBS382248482,550637823,,ext_fltangor,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382250366,MLBS382250366,550644886,,ext_hernflor,Aprobado,ADDITIONAL_SUGGESTION,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382250366,MLBS382250366,550644874,,ext_hernflor,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382250366,MLBS382250366,550644872,,ext_hernflor,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382250366,MLBS382250366,550644877,,ext_hernflor,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382250366,MLBS382250366,550644873,,ext_hernflor,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382250366,MLBS382250366,550644878,,ext_hernflor,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382250366,MLBS382250366,550644876,,ext_hernflor,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382250366,MLBS382250366,550644879,,ext_hernflor,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382250366,MLBS382250366,550644875,,ext_hernflor,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382273430,MLBS382273430,550738593,,ext_sancjoaq,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382273430,MLBS382273430,550738588,,ext_sancjoaq,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382273430,MLBS382273430,550738587,,ext_sancjoaq,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382273430,MLBS382273430,550738590,,ext_sancjoaq,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382273430,MLBS382273430,550738592,,ext_sancjoaq,Aprobado,PRECEDENCE,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382273430,MLBS382273430,550738591,,ext_sancjoaq,Aprobado,APPROVED,ext_joatenci,,OK,OK,,,,,,,
2026-03-02,MLBS382427311,MLBS382427311,551971520,,ext_toarruss,Rechazado,E-DV,ext_cecignol,,OK,NOT OK,E-DC,,,En este caso el cod correcto seria E-DC ya que menciona Datos del seller,Rechazos con código incorrecto (lineamiento 2 y 3),,
2026-03-02,MLBS382427311,MLBS382427311,551971518,,ext_toarruss,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382427311,MLBS382427311,551971512,,ext_toarruss,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382427311,MLBS382427311,551971517,,ext_toarruss,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382427311,MLBS382427311,551971516,,ext_toarruss,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382427311,MLBS382427311,551971513,,ext_toarruss,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382427311,MLBS382427311,551971515,,ext_toarruss,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382427311,MLBS382427311,551971511,,ext_toarruss,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382427311,MLBS382427311,551971514,,ext_toarruss,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382427311,MLBS382427311,551971519,,ext_toarruss,Aprobado,PRODUCT_WITH_ONLY_WINNER_OPTIN,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382448415,MLBS382448415,552051254,,ext_esguadal,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382448415,MLBS382448415,552051234,,ext_esguadal,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382448415,MLBS382448415,552051237,,ext_esguadal,Aprobado,APPROVED,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382448415,MLBS382448415,552051243,,ext_esguadal,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382448415,MLBS382448415,552051247,,ext_esguadal,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382448415,MLBS382448415,552051240,,ext_esguadal,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382448415,MLBS382448415,552051250,,ext_esguadal,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382448415,MLBS382448415,552051251,,ext_esguadal,Aprobado,PRECEDENCE,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552352999,,ext_francof,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552352998,,ext_francof,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552352997,,ext_francof,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552353000,,ext_francof,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552352963,,ext_francof,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552352993,,ext_francof,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552352988,,ext_francof,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552352991,,ext_francof,Aprobado,PRODUCT_WITHOUT_OPTIN,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552352968,,ext_francof,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382512029,MLBS382512029,552352970,,ext_francof,Aprobado,APPROVED,ext_lopmatia,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395965,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395943,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395955,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395967,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395973,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395982,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395969,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395960,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395978,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395937,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382516369,MLBS382516369,552395949,,ext_damercur,Rechazado,E-NCP,ext_vitofalo,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717136,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717135,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717137,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717134,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717133,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717129,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717120,,ext_juawagne,Aprobado,MADE_IN_ENHANCEMENT,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717122,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717131,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717124,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382592875,MLBS382592875,552717127,,ext_juawagne,Aprobado,APPROVED,ext_cecignol,,OK,OK,,,,,,,
2026-03-02,MLBS382639162,MLBS382639162,552126197,,ext_ola,Rechazado,E-NCP,ext_cecignol,,NOT OK,NOT OK,APROBADO,,,"Se está refieriendo al mismo producto, solo tiene packaging diferente",E-NCP - mutación,,
2026-03-02,MLBS382639162,MLBS382639162,552126203,,ext_ola,Rechazado,E-NCP,ext_cecignol,,NOT OK,NOT OK,APROBADO,,,"Se está refieriendo al mismo producto, solo tiene packaging diferente",E-NCP - mutación,,
2026-03-02,MLBS382639162,MLBS382639162,552126198,,ext_ola,Rechazado,E-NCP,ext_cecignol,,NOT OK,NOT OK,APROBADO,,,"Se está refieriendo al mismo producto, solo tiene packaging diferente",E-NCP - mutación,,
