FECHA_ACCIONAMIENTO,ID_CDM,productora,COLABORADOR,ESTADO_VARIANTE,DOMINIO,PDP_ID,PDP_LINK,ITEM_ID,LINK_ITEM,VARIATION_ID,INFO_CHILD,FORZAR_PDP,RESOLUCION,COMENTARIO,Auditor,EstadoFinal_esCorrecto,Motivo_de_Rechazo_esCorrecto,Accion_Correcta,Casuisticas,Comentario
5 feb 2026,14651556,Netkel,ext_flagusti,FAMILIA_YA_CREADA,FLOOD_LIGHTS,MLM21636429,https://articulo.mercadolibre.com.mx/p/MLM21636429,MLM2265376793,https://articulo.mercadolibre.com.mx/MLM-2265376793,,FLOOD_LIGHT_CASE_COLOR: Gris oscuro/ LIGHT_COLOR: Blanco frío/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1/ VOLTAGE: 127V,MLM21636429,OPTIN_OTHER_PDP,"ATT_ADD_CHILD, DESCRIP_UPDATE",ext_vitofalo,NOT OK,NOT OK,21636429,Motivo incorrecto,Se deberia haber dejado OPTIN_SAME_PDP ya que el ID que se dejo era el que trajo la herramienta
5 feb 2026,14651559,Netkel,ext_igjerez,,CAT_AND_DOG_FOODS,MLM23338782,https://articulo.mercadolibre.com.mx/p/MLM23338782,MLM3603555722,https://articulo.mercadolibre.com.mx/MLM-3603555722,,BREED_SIZE: Todas las razas/ FLAVOR: Mix y adicionado con salmón/ NET_WEIGHT: 1.999 kg/ PET_FOOD_TYPE: Seca/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 2/ UNIT_WEIGHT: 1.999 kg,,ITEM_INDEFINIDED,No se identifica si es una bolsa o dos.,ext_joatenci,OK,OK,,,
5 feb 2026,14651583,Netkel,ext_sancjoaq,FAMILIA_YA_CREADA,TOILET_TANKS,MLB23495791,https://produto.mercadolivre.com.br/p/MLB23495791,MLB1964085900,https://produto.mercadolivre.com.br/MLB-1964085900,,COLOR: Branco/ VOLUME_CAPACITY: 6 L,MLB36249161,OPTIN_OTHER_PDP,ATT_UPDATE,ext_vitofalo,OK,OK,,,
5 feb 2026,14651584,Netkel,ext_joastori,FAMILIA_YA_CREADA,BICYCLE_WHEELS,MLB61469541,https://produto.mercadolivre.com.br/p/MLB61469541,MLB3976677239,https://produto.mercadolivre.com.br/MLB-3976677239,,COLOR: Preto/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ WHEEL_SIZE: 29,MLB61469542,OPTIN_OTHER_PDP,IMG_UPDATE,ext_joatenci,OK,OK,,,
5 feb 2026,14651710,Netkel,ext_ensole,,AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,MLB21960262,https://produto.mercadolivre.com.br/p/MLB21960262,MLB2988663358,https://produto.mercadolivre.com.br/MLB-2988663358,,CABLE_LENGTH: 60 m/ COLOR: Preto/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,,OPTIN_SAME_PDP,TITLE_UPDATE/ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,Se aprueba ya que el nombre de Marca realmente es un seller.
5 feb 2026,14651734,Netkel,ext_agfasson,,FACIAL_SKIN_CARE_PRODUCTS,MLM45904092,https://articulo.mercadolibre.com.mx/p/MLM45904092,MLM4526484884,https://articulo.mercadolibre.com.mx/MLM-4526484884,,SALE_FORMAT: Unidad/ SUGGESTED_AGE: 18+/ UNITS_PER_PACK: 1/ UNIT_VOLUME: 30 mL,,OPTIN_SAME_PDP,IMG_UPDATE/DESCRIP_UPDATE/ATT_ADD_FAMILY,ext_maminczu,OK,OK,,,
5 feb 2026,14651771,Netkel,ext_tibareir,,PLAGUES_ULTRASONIC_REPELLENTS,MLM32097276,https://articulo.mercadolibre.com.mx/p/MLM32097276,MLM785904313,https://articulo.mercadolibre.com.mx/MLM-785904313,,SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1/ VOLTAGE: 110V,,DESESTIMAR,Es OD - No es ultrasonico,ext_maminczu,OK,OK,,,
5 feb 2026,14848225,Netkel,ext_agfasson,,HOVERBOARDS,MLB27150258,https://produto.mercadolivre.com.br/p/MLB27150258,MLB5270065272,https://produto.mercadolivre.com.br/MLB-5270065272,182815076750,COLOR: Preto,,NOT_VARIATION_STOCK,"El ítem muestra el color ""Roxo-galáxia"".",ext_joatenci,OK,OK,,,
5 feb 2026,14848225,Netkel,ext_agfasson,,HOVERBOARDS,MLB27150253,https://produto.mercadolivre.com.br/p/MLB27150253,MLB5270065272,https://produto.mercadolivre.com.br/MLB-5270065272,182815076754,COLOR: Azul,MLB,NOT_VARIATION_STOCK,"El ítem muestra el color ""Roxo-galáxia"".",ext_maminczu,OK,OK,,,
5 feb 2026,14848225,Netkel,ext_ensole,,HOVERBOARDS,MLB27150262,https://produto.mercadolivre.com.br/p/MLB27150262,MLB5270065272,https://produto.mercadolivre.com.br/MLB-5270065272,182815076740,COLOR: Fogo e gelo,MLB,NOT_VARIATION_STOCK,"El ítem muestra el color ""Roxo-galáxia"".",ext_maminczu,OK,OK,,,
5 feb 2026,14848240,Netkel,ext_elgramug,,AIRSOFT_GUNS,MLB59027423,https://produto.mercadolivre.com.br/p/MLB59027423,MLB5416229938,https://produto.mercadolivre.com.br/MLB-5416229938,,AIRSOFT_GUN_SPEED: 626.344 ft/s,,OPTIN_SAME_PDP,Misma calidad,ext_vitofalo,OK,OK,,,
5 feb 2026,14848288,Netkel,ext_joavgust,,AIRSOFT_GUNS,MLM58951608,https://articulo.mercadolibre.com.mx/p/MLM58951608,MLM1906102963,https://articulo.mercadolibre.com.mx/MLM-1906102963,,AIRSOFT_GUN_SPEED: 480 ft/s/ CALIBER: 1143 mm/ COLOR: Negro,,DESESTIMAR,No es un kit oficial,ext_joatenci,OK,OK,,,
5 feb 2026,14848292,Netkel,ext_matvalle,,HOME_OFFICE_DESKS,MLM54104177,https://articulo.mercadolibre.com.mx/p/MLM54104177,MLM2691820635,https://articulo.mercadolibre.com.mx/MLM-2691820635,,COLOR: Marrón/ DEPTH: 60 cm/ HEIGHT: 120 cm/ LENGTH: 121 cm/ WIDTH: 60 cm,,OPTIN_SAME_PDP,ATT_ADD_CHILD,ext_joatenci,OK,OK,,,
5 feb 2026,14848349,Netkel,ext_flagusti,FAMILIA_YA_CREADA,BICYCLES,MLA64275107,https://articulo.mercadolibre.com.ar/p/MLA64275107,MLA1651468987,https://articulo.mercadolibre.com.ar/MLA-1651468987,,"COLOR: Celeste/ FRAME_SIZE: 19 ""/ FRONT_BRAKE_TYPE: TL TL11/ FRONT_GEARS: SHIMING EF-51/ GENDER: Sin género/ REAR_BRAKE_TYPE: TL TL11/ REAR_GEARS: SHIMING TZ500/ SPEEDS_NUMBER: 21/ WHEEL_SIZE: 29/ WITH_KICKSTAND: Sí",MLA64275110,OPTIN_OTHER_PDP,"IMG_UPDATE, ATT_ADD_FAMILY, ATT_ADD_CHILD",ext_joatenci,OK,OK,,,
5 feb 2026,14848356,Netkel,ext_aiolmedo,,TREADMILLS,MLB65162576,https://produto.mercadolivre.com.br/p/MLB65162576,MLB4437133975,https://produto.mercadolivre.com.br/MLB-4437133975,,COLOR: Preto/ VOLTAGE: 127V,,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_vitofalo,OK,OK,,,
5 feb 2026,14848366,Netkel,ext_toarruss,,WATER_PURIFIER_FILTERS_REPLACEMENTS,MLB41634050,https://produto.mercadolivre.com.br/p/MLB41634050,MLB3858599171,https://produto.mercadolivre.com.br/MLB-3858599171,,COLOR: Branco/ SALE_FORMAT: Kit/ UNITS_PER_PACK: 3,MLB41634050,OPTIN_SAME_PDP,Se agregaron familys y la etiqueta cambia a azul ya que es el nuevo packaging,ext_vitofalo,OK,OK,,,
5 feb 2026,14848385,Netkel,ext_deparede,,TANDEM_CHAIRS,MLM47829114,https://articulo.mercadolibre.com.mx/p/MLM47829114,MLM4090344192,https://articulo.mercadolibre.com.mx/MLM-4090344192,,SEATS_NUMBER: 3/ STRUCTURE_COLOR: Azul claro,,ITEM_INDEFINIDED,El ítem dice color azul pero es negro.,ext_joatenci,OK,OK,,,
5 feb 2026,14848415,Netkel,ext_aiolmedo,,ARTIFICIAL_PLANTS,MLB49961431,https://produto.mercadolivre.com.br/p/MLB49961431,MLB4795634834,https://produto.mercadolivre.com.br/MLB-4795634834,,COLOR: Verde/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,,DESESTIMAR,Mas de 10 variantes,ext_maminczu,OK,OK,,,
5 feb 2026,14848415,Netkel,ext_siosanch,,ARTIFICIAL_PLANTS,MLB49961431,https://produto.mercadolivre.com.br/p/MLB49961431,MLB3410894397,https://produto.mercadolivre.com.br/MLB-3410894397,,COLOR: Verde/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,,DESESTIMAR,Mas de 10 variantes,ext_joatenci,OK,OK,,,No tengo como verificarlo
5 feb 2026,14848415,Netkel,ext_elgramug,,ARTIFICIAL_PLANTS,MLB49961431,https://produto.mercadolivre.com.br/p/MLB49961431,MLB5309804078,https://produto.mercadolivre.com.br/MLB-5309804078,,COLOR: Verde/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,,DESESTIMAR,Mas de 10 variantes,ext_vitofalo,OK,OK,,,
5 feb 2026,14848415,Netkel,ext_siosanch,,ARTIFICIAL_PLANTS,MLB49961431,https://produto.mercadolivre.com.br/p/MLB49961431,MLB3516949295,https://produto.mercadolivre.com.br/MLB-3516949295,,SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,,DESESTIMAR,Mas de 10 variantes,ext_joatenci,OK,OK,,,
5 feb 2026,14848433,Netkel,ext_juawagne,,SPEAKERS,MLB62959520,https://produto.mercadolivre.com.br/p/MLB62959520,MLB5923167992,https://produto.mercadolivre.com.br/MLB-5923167992,,VOLTAGE: 127/220V,MLB62959520,OPTIN_SAME_PDP,ATT_UPDATE_FAMILY/ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,En fuentes se encuentra que si bien el modelo esta escrito dsitinto son el mismo https://www.venezamusic.com.br/caixa-waldman-amplificada-ativa-15-tc-3000-maxx-p91693
5 feb 2026,14848533,Netkel,ext_zograzia,,MATTRESSES,MLM53013157,https://articulo.mercadolibre.com.mx/p/MLM53013157,MLM3842637420,https://articulo.mercadolibre.com.mx/MLM-3842637420,,COLOR: Azul/ HEIGHT: 30 cm/ LENGTH: 190 cm/ MATTRESS_SIZE: Individual/ WIDTH: 99 cm/ WITH_PILLOW: No,,ITEM_INDEFINIDED,menciona individual pero tiene medidas de queen,ext_maminczu,OK,OK,,,
5 feb 2026,14848537,Netkel,ext_namangas,,LAMINATORS,MLA62381929,https://articulo.mercadolibre.com.ar/p/MLA62381929,MLA1575413381,https://articulo.mercadolibre.com.ar/MLA-1575413381,,VOLTAGE: 220V,,ITEM_INDEFINIDED,Hay contradiccion en marca/modelo en atributos y descripción.,ext_cecignol,OK,OK,,,
5 feb 2026,14848537,Netkel,ext_namangas,,LAMINATORS,MLA62381929,https://articulo.mercadolibre.com.ar/p/MLA62381929,MLA1575277931,https://articulo.mercadolibre.com.ar/MLA-1575277931,,VOLTAGE: 220V,,ITEM_INDEFINIDED,Hay contradiccion en marca/modelo en atributos y descripción.,ext_joatenci,OK,OK,,,
5 feb 2026,14848607,Netkel,ext_tamarco,,CELLPHONES,MLA17706117,https://articulo.mercadolibre.com.ar/p/MLA17706117,MLA1576817509,https://articulo.mercadolibre.com.ar/MLA-1576817509,,COLOR: Celeste/ INTERNAL_MEMORY: 128 GB/ RAM: 4 GB,,DESESTIMAR,Es un producto usado de exhibición,ext_joatenci,OK,OK,,,
5 feb 2026,14848616,Netkel,ext_juawagne,,STETHOSCOPES,MLB64866197,https://produto.mercadolivre.com.br/p/MLB64866197,MLB1861231099,https://produto.mercadolivre.com.br/MLB-1861231099,,CHEST_PIECE_FINISH: Aço inoxidável,MLBMLB64866197,OPTIN_SAME_PDP,IMG_UPDATE_ADD,ext_maminczu,OK,OK,,,
5 feb 2026,14848623,Netkel,ext_deparede,,GAS_GRILLS,MLB46627611,https://produto.mercadolivre.com.br/p/MLB46627611,MLB5026163630,https://produto.mercadolivre.com.br/MLB-5026163630,,BURNERS_NUMBER: 4/ COLOR: Inox/ GRILL_DEPTH: 44 cm/ GRILL_HEIGHT: 54 cm/ GRILL_WIDTH: 62 cm,,DESESTIMAR,Kit no oficial,ext_joatenci,NOT OK,NOT OK,ID de creación del kit,,"Contienen misma marca, se debía crear"
5 feb 2026,14848948,Netkel,ext_aiolmedo,,POWER_GRINDERS,MLM54429696,https://articulo.mercadolibre.com.mx/p/MLM54429696,MLM2568601739,https://articulo.mercadolibre.com.mx/MLM-2568601739,,COLOR: Amarillo/ FREQUENCY: 50Hz/60Hz/ VOLTAGE: 127V,,ITEM_INDEFINIDED,Marca,ext_cecignol,OK,OK,,,
5 feb 2026,14848957,Netkel,ext_hernflor,,DIGITAL_CAMERAS,MLB23311726,https://produto.mercadolivre.com.br/p/MLB23311726,MLB6031938132,https://produto.mercadolivre.com.br/MLB-6031938132,194015175805,COLOR: Preto,,PAIN_APD,falta de atributo unidades por pack,ext_maminczu,OK,OK,,,
5 feb 2026,14848963,Netkel,ext_tibareir,,CENTRIFUGAL_AND_PERIPHERAL_PUMPS,MLA19576694,https://articulo.mercadolibre.com.ar/p/MLA19576694,MLA1383795061,https://articulo.mercadolibre.com.ar/MLA-1383795061,,COLOR: Azul marino/ ELECTRICAL_PHASE: Monofásica/ FREQUENCY: 50 Hz/ POWER: 0.5 hp/ VOLTAGE: 220V,,DESESTIMAR,Kit creado por seller.,ext_maminczu,OK,OK,,,
6 feb 2026,14651604,Netkel,ext_ensole,FAMILIA_YA_CREADA,WRISTWATCHES,MLM36321777,https://articulo.mercadolibre.com.mx/p/MLM36321777,MLM2667660211,https://articulo.mercadolibre.com.mx/MLM-2667660211,,BACKGROUND_COLOR: Gris/ CASE_COLOR: Titanio/ CLASP_TYPE: Desplegable/ STRAP_COLOR: Plateado/ STRAP_MATERIAL: Titanio,MLM65308079,OPTIN_OTHER_PDP,MIX:IMG_UPDATE_ADD/ATT_ADD_CHILD/ATT_ADD_PARENT/TITTLE_UPDATE,ext_cecignol,OK,OK,,,
6 feb 2026,14848599,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,VEHICLE_ELECTRIC_WINCHES,MLM32301729,https://articulo.mercadolibre.com.mx/p/MLM32301729,MLM4343091104,https://articulo.mercadolibre.com.mx/MLM-4343091104,,COLOR: Naranja/ VOLTAGE: 24V,MLM65327117,OPTIN_OTHER_PDP,Creación y calidad integral,ext_vitofalo,OK,OK,,,
6 feb 2026,14848694,Netkel,ext_ensole,,CELLPHONES,MLA45866424,https://articulo.mercadolibre.com.ar/p/MLA45866424,MLA2681171578,https://articulo.mercadolibre.com.ar/MLA-2681171578,,COLOR: Amarillo/ INTERNAL_MEMORY: 512 GB/ RAM: 12 GB,,OPTIN_SAME_PDP,IMG_UPDATE_ADD,ext_vitofalo,OK,OK,,,
6 feb 2026,14848714,Netkel,ext_tibareir,,SURVEILLANCE_CAMERAS,MLB42353219,https://produto.mercadolivre.com.br/p/MLB42353219,MLB4329895297,https://produto.mercadolivre.com.br/MLB-4329895297,,COLOR: Branco/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,,DESESTIMAR,Kit armado por el seller,ext_vitofalo,OK,OK,,,
6 feb 2026,14848728,Netkel,ext_toarruss,,HAIR_DRYERS,MLB65120880,https://produto.mercadolivre.com.br/p/MLB65120880,MLB4314793991,https://produto.mercadolivre.com.br/MLB-4314793991,,COLOR: Branco/ VOLTAGE: 220V,MLB65120880,OPTIN_SAME_PDP,Agregado de imágenes y corrección de voltaje,ext_vitofalo,OK,OK,,,
6 feb 2026,14848733,Netkel,ext_mibrizue,,AUTOMOTIVE_TIRES,MLB36627130,https://produto.mercadolivre.com.br/p/MLB36627130,MLB3409770301,https://produto.mercadolivre.com.br/MLB-3409770301,,"IS_RUN_FLAT: Não/ LOAD_INDEX: 95 - 690 kg, 95/ TIRES_NUMBER: 4/ UNITS_PER_PACK: 4",,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_joatenci,OK,OK,,,
6 feb 2026,14848747,Netkel,ext_hernflor,,RADIOFREQUENCY_MACHINES,MLB44782716,https://produto.mercadolivre.com.br/p/MLB44782716,MLB4426136371,https://produto.mercadolivre.com.br/MLB-4426136371,,COLOR: Branco/ VOLTAGE: 127/220V,,DESESTIMAR,No es un kit de fabrica,ext_joatenci,OK,OK,,,distintos productos de distintas marcas como kit.
6 feb 2026,14848757,Netkel,ext_agfasson,FAMILIA_YA_CREADA,AIR_CONDITIONERS,MLB63084617,https://produto.mercadolivre.com.br/p/MLB63084617,MLB5336755842,https://produto.mercadolivre.com.br/MLB-5336755842,,COLOR: Branco/ VOLTAGE: 220V,MLB63084618,OPTIN_OTHER_PDP,DESCRIP_UPDATE/,ext_joatenci,OK,OK,,,
6 feb 2026,14848770,Netkel,ext_fltangor,,OFFICE_CHAIRS,MLB55331707,https://produto.mercadolivre.com.br/p/MLB55331707,MLB5505243316,https://produto.mercadolivre.com.br/MLB-5505243316,189062212779,COLOR: Azul,MLB55331707,OPTIN_SAME_PDP,IMG_UPDATE_ADD TITLE_UPDATE DESCRIP_UPDATE,ext_maminczu,OK,OK,,,
6 feb 2026,14848781,Netkel,ext_ensole,,VR_HEADSETS,MLA42748924,https://articulo.mercadolibre.com.ar/p/MLA42748924,MLA1652700307,https://articulo.mercadolibre.com.ar/MLA-1652700307,,COLOR: Blanco/ MEMORY_CAPACITY: 128 GB,,OPTIN_SAME_PDP,ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,
6 feb 2026,14848813,Netkel,ext_tibareir,,SOLAR_PANELS,MLB27829579,https://produto.mercadolivre.com.br/p/MLB27829579,MLB3660908037,https://produto.mercadolivre.com.br/MLB-3660908037,,CELLS_NUMBER: 36/ COLOR: Azul/ MAX_POWER: 155 W/ MAX_SYSTEM_VOLTAGE: 20.64V/ OPEN_CIRCUIT_VOLTAGE: 24.46V/ SALE_FORMAT: Kit/ UNITS_PER_PACK: 1,,DESESTIMAR,Kit armado por el seller,ext_maminczu,OK,OK,,,
6 feb 2026,14848842,Netkel,ext_hernflor,FAMILIA_YA_CREADA,SHOE_RACKS_AND_CABINETS,MLB47276806,https://produto.mercadolivre.com.br/p/MLB47276806,MLB4173549647,https://produto.mercadolivre.com.br/MLB-4173549647,,COLOR: Preto-prata,MLB47276814,OPTIN_OTHER_PDP,,ext_cecignol,OK,OK,,,
6 feb 2026,14849021,Netkel,ext_igcuevas,,DECORATIVE_BASKETS,MLB64228226,https://produto.mercadolivre.com.br/p/MLB64228226,MLB4118262529,https://produto.mercadolivre.com.br/MLB-4118262529,,COLOR: Bege/ DEPTH: 20 cm/ HEIGHT: 12 cm/ SALE_FORMAT: Kit/ UNITS_PER_PACK: 3/ WIDTH: 30 cm,,OPTIN_SAME_PDP,IMG_UPDATE_ADD,ext_vitofalo,NOT OK,NOT OK,Crear variante,PDP incorrecta,"La PDP seleccionado tiene otra marca y modelo, no se debería haber forzado el optin a ese ID, se debería crear ya que no está en grilla"
6 feb 2026,14849036,Netkel,ext_juawagne,FAMILIA_YA_CREADA,BATHROOM_HOOKS,MLB24449943,https://produto.mercadolivre.com.br/p/MLB24449943,MLB3365194665,https://produto.mercadolivre.com.br/MLB-3365194665,,COLOR: Cromado/ FINISH: Cromado/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,MLB24449963,OPTIN_OTHER_PDP,ATT_ADD_CHILD/ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,
6 feb 2026,14849067,Netkel,ext_siosanch,,CELLPHONES,MLA45748768,https://articulo.mercadolibre.com.ar/p/MLA45748768,MLA2119749478,https://articulo.mercadolibre.com.ar/MLA-2119749478,,COLOR: Gris claro/ INTERNAL_MEMORY: 128 GB/ RAM: 4 GB,,PAIN_APD,"Dominio sin att para diferenciar variantes, producto item contiene accesorios, variante en familia creada no las incluye",ext_cecignol,OK,OK,,,
6 feb 2026,14849067,Netkel,ext_siosanch,,CELLPHONES,MLA45775182,https://articulo.mercadolibre.com.ar/p/MLA45775182,MLA2158446718,https://articulo.mercadolibre.com.ar/MLA-2158446718,,COLOR: Gris/ INTERNAL_MEMORY: 128 GB/ RAM: 4 GB,,PAIN_APD,"Dominio sin att para diferenciar variantes, producto item sin cargador, variante en familia creada no lo menciona.",ext_joatenci,OK,OK,,,
6 feb 2026,14849104,Netkel,ext_fltangor,,WARDROBES_AND_UPPER_STORAGES,MLB14011926,https://produto.mercadolivre.com.br/p/MLB14011926,MLB2680273104,https://produto.mercadolivre.com.br/MLB-2680273104,,COLOR: Branco,MLB58310383,OPTIN_SAME_PDP,TITLE_UPDATE DESCRIP_UPDATE IMG_UPDATE_ADD,ext_cecignol,OK,OK,,,
6 feb 2026,14849105,Netkel,ext_zograzia,,MINI_PCS,MLB24024917,https://produto.mercadolivre.com.br/p/MLB24024917,MLB5338050308,https://produto.mercadolivre.com.br/MLB-5338050308,,OS_NAME: macOS/ PROCESSOR: M4 Pro/ RAM_MEMORY_MODULE_TOTAL_CAPACITY: 24 GB/ SSD_DATA_STORAGE_CAPACITY: 512 GB/ STORAGE_CAPACITY: 512 GB/ VOLTAGE: 127/220V,,ITEM_INDEFINIDED,falta informacion del item para poder crear al hijo,ext_joatenci,OK,OK,,,
6 feb 2026,14849116,Netkel,ext_deparede,,AIRSOFT_GUNS,MLB59270130,https://produto.mercadolivre.com.br/p/MLB59270130,MLB3265128317,https://produto.mercadolivre.com.br/MLB-3265128317,,AIRSOFT_GUN_SPEED: 900 ft/s/ COLOR: Madeira,,DESESTIMAR,Kit no oficial,ext_maminczu,OK,OK,,,
6 feb 2026,14849125,Netkel,ext_agfasson,,SUITCASES,MLA45622335,https://articulo.mercadolibre.com.ar/p/MLA45622335,MLA689746842,https://articulo.mercadolibre.com.ar/MLA-689746842,186683206609,COLOR: Azul/ PATTERN_NAME: 65.1767,,ITEM_INDEFINIDED,El ítem muestra el color azul y no el negro.,ext_maminczu,OK,OK,,,
6 feb 2026,14849245,Netkel,ext_agfasson,,TATTOO_NEEDLES,MLM63614209,https://articulo.mercadolibre.com.mx/p/MLM63614209,MLM2558829088,https://articulo.mercadolibre.com.mx/MLM-2558829088,179997715289,NEEDLES_GAUGE: 1005,,OPTIN_SAME_PDP,IMG_UPDATE/DESCRIP_UPDATE,ext_joatenci,OK,OK,,,
6 feb 2026,14849262,Netkel,ext_fltangor,FAMILIA_YA_CREADA,WATER_HEATERS,MLB17450008,https://produto.mercadolivre.com.br/p/MLB17450008,MLB5498539438,https://produto.mercadolivre.com.br/MLB-5498539438,,COLOR: Branco/ GAS_TYPE: GLP/ VOLTAGE: 220V,MLB17450009,OPTIN_OTHER_PDP,ATT_ADD_CHILD/TITLE_UPDATE,ext_joatenci,OK,OK,,,
6 feb 2026,14849363,Netkel,ext_matvalle,FAMILIA_YA_CREADA,BATHROOM_FAUCETS_AND_MIXERS,MLB19755742,https://produto.mercadolivre.com.br/p/MLB19755742,MLB5261283750,https://produto.mercadolivre.com.br/MLB-5261283750,,COLOR: Prateado/ FINISH: Cromado,MLB19755759,OPTIN_OTHER_PDP,IMG_UPDATE,ext_vitofalo,OK,OK,,,
6 feb 2026,14849380,Netkel,ext_esguadal,,TATTOO_KITS,MLM47363563,https://articulo.mercadolibre.com.mx/p/MLM47363563,MLM4464822536,https://articulo.mercadolibre.com.mx/MLM-4464822536,,SKILL_LEVEL: Profesional,,DESESTIMAR,"Se encuentra creado en un dominio incorrectoq ue no tiene el att child ""color"" para poder diferenciar los hijos",ext_vitofalo,OK,OK,,,
6 feb 2026,14849403,Netkel,ext_deparede,FAMILIA_YA_CREADA,SURVEILLANCE_VIDEO_RECORDERS,MLB57091453,https://produto.mercadolivre.com.br/p/MLB57091453,MLB6182379252,https://produto.mercadolivre.com.br/MLB-6182379252,,VOLTAGE: 127/220V,MLB57091455,OPTIN_OTHER_PDP,IMG_UPDATE/DESCRIP_UPDATE/ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,
6 feb 2026,14849417,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,BACKPACKS,MLB65068201,https://produto.mercadolivre.com.br/p/MLB65068201,MLB4315247219,https://produto.mercadolivre.com.br/MLB-4315247219,,COLOR: Borgonha / Maroon / Crystal Linen,MLB65068206,OPTIN_OTHER_PDP,ATT_ADD_PARENT/IMG_UPDATE,ext_joatenci,OK,OK,,,
6 feb 2026,14849418,Netkel,ext_matvalle,,AIR_COMPRESSORS,MLB42908950,https://produto.mercadolivre.com.br/p/MLB42908950,MLB1223405552,https://produto.mercadolivre.com.br/MLB-1223405552,,COLOR: Amarelo/ FREQUENCY: 60 Hz/ VOLTAGE: 220V/380V,,OPTIN_SAME_PDP,MIX:IMG_UPDATE/DESCRIP_UPDATE,ext_maminczu,OK,OK,,,
6 feb 2026,14849434,Netkel,ext_ensole,,OUTDOOR_TABLES,MLA61998138,https://articulo.mercadolibre.com.ar/p/MLA61998138,MLA2215441810,https://articulo.mercadolibre.com.ar/MLA-2215441810,,COLOR: Blanco,,OPTIN_SAME_PDP,ATT_ADD_CHILD,ext_maminczu,OK,OK,,,
6 feb 2026,14849455,Netkel,ext_joavgust,,HOME_ALARMS_AND_SENSORS,MLA54208595,https://articulo.mercadolibre.com.ar/p/MLA54208595,MLA1614057011,https://articulo.mercadolibre.com.ar/MLA-1614057011,,COLOR: Blanco,,DESESTIMAR,No es un kit oficial,ext_cecignol,OK,OK,,,
6 feb 2026,14849467,Netkel,ext_aiolmedo,,FOUNDATIONS,MLB27854816,https://produto.mercadolivre.com.br/p/MLB27854816,MLB6063333140,https://produto.mercadolivre.com.br/MLB-6063333140,,FOUNDATION_TONE: A3/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNIT_WEIGHT: 69 g,,OPTIN_SAME_PDP,ATT_ADD_FAMILY/ATT_UPDATE_CHILD,ext_joatenci,OK,OK,,,
6 feb 2026,14849706,Netkel,ext_joastori,,GARDEN_SPRAYERS,MLA27912818,https://articulo.mercadolibre.com.ar/p/MLA27912818,MLA732495315,https://articulo.mercadolibre.com.ar/MLA-732495315,,COLOR: Amarillo/ TOTAL_CAPACITY: 4 L,MLA27912827,OPTIN_OTHER_PDP,IMG_UPDATE,ext_maminczu,OK,OK,,,
6 feb 2026,14849738,Netkel,ext_joastori,FAMILIA_YA_CREADA,ELECTRIC_LOCKS,MLB20938204,https://produto.mercadolivre.com.br/p/MLB20938204,MLB5700810072,https://produto.mercadolivre.com.br/MLB-5700810072,,COLOR: Preto,MLB20938205,OPTIN_OTHER_PDP,IMG_UDPATE,ext_joatenci,OK,OK,,,
6 feb 2026,14849764,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,CENTRIFUGAL_AND_PERIPHERAL_PUMPS,MLA12598641,https://articulo.mercadolibre.com.ar/p/MLA12598641,MLA781703247,https://articulo.mercadolibre.com.ar/MLA-781703247,,POWER: 3.5 hp/ VOLTAGE: 380V,MLA12598642,OPTIN_OTHER_PDP,IMG_UPDATE,ext_cecignol,OK,OK,,,
6 feb 2026,14849783,Netkel,ext_sancjoaq,,BABY_MONITORS,MLB24591080,https://produto.mercadolivre.com.br/p/MLB24591080,MLB4346276807,https://produto.mercadolivre.com.br/MLB-4346276807,,COLOR: Branco/ VOLTAGE: 127/220V,,OPTIN_SAME_PDP,ATT_UPDATE,ext_joatenci,OK,OK,,,
18 feb 2026,14850027,Netkel,ext_esguadal,FAMILIA_YA_CREADA,USB_HUBS,MLC42248356,https://articulo.mercadolibre.cl/p/MLC42248356,MLC1650078157,https://articulo.mercadolibre.cl/MLC-1650078157,,COLOR: Gris oscuro,MLC65600288,OPTIN_OTHER_PDP,,ext_maminczu,OK,OK,,,
